set_id,workout_id,date,week,title,start_datetime,end_datetime,exercise_title,exercise_category,set_index,set_type,is_warmup,is_working_set,weight_kg,reps,volume_kg,bodyweight_kg,is_weighted_pullup,external_load_kg,total_load_kg,e1rm_kg,total_e1rm_kg,external_e1rm_kg,distance_km,duration_seconds,rpe,exercise_notes
1f361359b7e4_seated_incline_curl_dumbbell_2,1f361359b7e4,2023-01-03,2023-01-02/2023-01-08,Dorso-bicipiti for grannies,2023-01-03 13:49:00,2023-01-03 14:54:00,Seated Incline Curl (Dumbbell),other,2,normal,False,True,22.0,10.0,220.0,85.1,False,22.0,22.0,29.333333333333332,29.333333333333332,29.333333333333332,,,,
1f361359b7e4_shrug_dumbbell_0,1f361359b7e4,2023-01-03,2023-01-02/2023-01-08,Dorso-bicipiti for grannies,2023-01-03 13:49:00,2023-01-03 14:54:00,Shrug (Dumbbell),other,0,normal,False,True,42.0,10.0,420.0,85.1,False,42.0,42.0,56.0,56.0,56.0,,,,
1f361359b7e4_shrug_dumbbell_1,1f361359b7e4,2023-01-03,2023-01-02/2023-01-08,Dorso-bicipiti for grannies,2023-01-03 13:49:00,2023-01-03 14:54:00,Shrug (Dumbbell),other,1,normal,False,True,42.0,10.0,420.0,85.1,False,42.0,42.0,56.0,56.0,56.0,,,,
1f361359b7e4_shrug_dumbbell_2,1f361359b7e4,2023-01-03,2023-01-02/2023-01-08,Dorso-bicipiti for grannies,2023-01-03 13:49:00,2023-01-03 14:54:00,Shrug (Dumbbell),other,2,normal,False,True,42.0,10.0,420.0,85.1,False,42.0,42.0,56.0,56.0,56.0,,,,
3c47d73af56a_bench_press_dumbbell_0,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Bench Press (Dumbbell),bench_press,0,normal,False,True,21.0,10.0,210.0,85.1,False,21.0,21.0,28.0,28.0,28.0,,,,
3c47d73af56a_bench_press_dumbbell_1,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Bench Press (Dumbbell),bench_press,1,normal,False,True,21.0,10.0,210.0,85.1,False,21.0,21.0,28.0,28.0,28.0,,,,
3c47d73af56a_bench_press_dumbbell_2,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Bench Press (Dumbbell),bench_press,2,normal,False,True,21.0,10.0,210.0,85.1,False,21.0,21.0,28.0,28.0,28.0,,,,
3c47d73af56a_chest_fly_dumbbell_0,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Chest Fly (Dumbbell),other,0,normal,False,True,12.5,12.0,150.0,85.1,False,12.5,12.5,17.5,17.5,17.5,,,,
3c47d73af56a_chest_fly_dumbbell_1,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Chest Fly (Dumbbell),other,1,normal,False,True,12.5,12.0,150.0,85.1,False,12.5,12.5,17.5,17.5,17.5,,,,
3c47d73af56a_chest_fly_dumbbell_2,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Chest Fly (Dumbbell),other,2,normal,False,True,12.5,10.0,125.0,85.1,False,12.5,12.5,16.666666666666664,16.666666666666664,16.666666666666664,,,,
3c47d73af56a_chest_fly_dumbbell_3,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Chest Fly (Dumbbell),other,3,normal,False,True,12.5,10.0,125.0,85.1,False,12.5,12.5,16.666666666666664,16.666666666666664,16.666666666666664,,,,
3c47d73af56a_incline_bench_press_dumbbell_0,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Incline Bench Press (Dumbbell),bench_press,0,normal,False,True,21.0,8.0,168.0,85.1,False,21.0,21.0,26.599999999999998,26.599999999999998,26.599999999999998,,,,
3c47d73af56a_incline_bench_press_dumbbell_1,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Incline Bench Press (Dumbbell),bench_press,1,normal,False,True,21.0,8.0,168.0,85.1,False,21.0,21.0,26.599999999999998,26.599999999999998,26.599999999999998,,,,
3c47d73af56a_incline_bench_press_dumbbell_2,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Incline Bench Press (Dumbbell),bench_press,2,normal,False,True,21.0,8.0,168.0,85.1,False,21.0,21.0,26.599999999999998,26.599999999999998,26.599999999999998,,,,
3c47d73af56a_lateral_raise_dumbbell_0,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Lateral Raise (Dumbbell),other,0,normal,False,True,11.0,9.0,99.0,85.1,False,11.0,11.0,14.3,14.3,14.3,,,,
3c47d73af56a_lateral_raise_dumbbell_1,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Lateral Raise (Dumbbell),other,1,normal,False,True,11.0,9.0,99.0,85.1,False,11.0,11.0,14.3,14.3,14.3,,,,
3c47d73af56a_lateral_raise_dumbbell_2,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Lateral Raise (Dumbbell),other,2,normal,False,True,11.0,9.0,99.0,85.1,False,11.0,11.0,14.3,14.3,14.3,,,,
3c47d73af56a_shoulder_press_dumbbell_0,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Shoulder Press (Dumbbell),other,0,normal,False,True,12.5,10.0,125.0,85.1,False,12.5,12.5,16.666666666666664,16.666666666666664,16.666666666666664,,,,
3c47d73af56a_shoulder_press_dumbbell_1,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Shoulder Press (Dumbbell),other,1,normal,False,True,13.5,10.0,135.0,85.1,False,13.5,13.5,18.0,18.0,18.0,,,,
3c47d73af56a_shoulder_press_dumbbell_2,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Shoulder Press (Dumbbell),other,2,normal,False,True,13.5,10.0,135.0,85.1,False,13.5,13.5,18.0,18.0,18.0,,,,
3c47d73af56a_shoulder_press_dumbbell_3,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Shoulder Press (Dumbbell),other,3,normal,False,True,13.5,10.0,135.0,85.1,False,13.5,13.5,18.0,18.0,18.0,,,,
3c47d73af56a_skullcrusher_dumbbell_0,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Skullcrusher (Dumbbell),other,0,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,
3c47d73af56a_skullcrusher_dumbbell_1,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Skullcrusher (Dumbbell),other,1,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,
3c47d73af56a_skullcrusher_dumbbell_2,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Skullcrusher (Dumbbell),other,2,normal,False,True,11.0,10.0,110.0,85.1,False,11.0,11.0,14.666666666666666,14.666666666666666,14.666666666666666,,,,
3c47d73af56a_skullcrusher_dumbbell_3,3c47d73af56a,2023-01-04,2023-01-02/2023-01-08,Petto-spalle-bicipiti,2023-01-04 14:00:00,2023-01-04 15:12:00,Skullcrusher (Dumbbell),other,3,normal,False,True,11.0,12.0,132.0,85.1,False,11.0,11.0,15.399999999999999,15.399999999999999,15.399999999999999,,,,
84fcd1da3071_bench_press_barbell_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Bench Press (Barbell),bench_press,0,normal,False,True,50.0,5.0,250.0,85.1,False,50.0,50.0,58.333333333333336,58.333333333333336,58.333333333333336,,,,
84fcd1da3071_bench_press_barbell_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Bench Press (Barbell),bench_press,1,normal,False,True,55.0,5.0,275.0,85.1,False,55.0,55.0,64.16666666666667,64.16666666666667,64.16666666666667,,,,
84fcd1da3071_bench_press_barbell_2,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Bench Press (Barbell),bench_press,2,normal,False,True,55.0,5.0,275.0,85.1,False,55.0,55.0,64.16666666666667,64.16666666666667,64.16666666666667,,,,
84fcd1da3071_bench_press_barbell_3,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Bench Press (Barbell),bench_press,3,normal,False,True,55.0,5.0,275.0,85.1,False,55.0,55.0,64.16666666666667,64.16666666666667,64.16666666666667,,,,
84fcd1da3071_bench_press_barbell_4,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Bench Press (Barbell),bench_press,4,normal,False,True,55.0,5.0,275.0,85.1,False,55.0,55.0,64.16666666666667,64.16666666666667,64.16666666666667,,,,
84fcd1da3071_bicep_curl_cable_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Bicep Curl (Cable),other,0,normal,False,True,25.0,12.0,300.0,85.1,False,25.0,25.0,35.0,35.0,35.0,,,,
84fcd1da3071_bicep_curl_cable_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Bicep Curl (Cable),other,1,normal,False,True,30.0,12.0,360.0,85.1,False,30.0,30.0,42.0,42.0,42.0,,,,
84fcd1da3071_bicep_curl_cable_2,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Bicep Curl (Cable),other,2,normal,False,True,30.0,12.0,360.0,85.1,False,30.0,30.0,42.0,42.0,42.0,,,,
84fcd1da3071_lateral_raise_cable_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Lateral Raise (Cable),other,0,normal,False,True,5.0,12.0,60.0,85.1,False,5.0,5.0,7.0,7.0,7.0,,,,
84fcd1da3071_lateral_raise_cable_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Lateral Raise (Cable),other,1,normal,False,True,7.0,10.0,70.0,85.1,False,7.0,7.0,9.333333333333332,9.333333333333332,9.333333333333332,,,,
84fcd1da3071_lateral_raise_cable_2,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Lateral Raise (Cable),other,2,normal,False,True,7.0,10.0,70.0,85.1,False,7.0,7.0,9.333333333333332,9.333333333333332,9.333333333333332,,,,
84fcd1da3071_leg_extension_machine_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Leg Extension (Machine),other,0,normal,False,True,30.0,12.0,360.0,85.1,False,30.0,30.0,42.0,42.0,42.0,,,,
84fcd1da3071_leg_extension_machine_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Leg Extension (Machine),other,1,normal,False,True,30.0,12.0,360.0,85.1,False,30.0,30.0,42.0,42.0,42.0,,,,
84fcd1da3071_leg_extension_machine_2,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Leg Extension (Machine),other,2,normal,False,True,35.0,12.0,420.0,85.1,False,35.0,35.0,49.0,49.0,49.0,,,,
84fcd1da3071_leg_raise_parallel_bars_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Leg Raise Parallel Bars,other,0,normal,False,True,,10.0,0.0,85.1,False,,,,,,,,,
84fcd1da3071_leg_raise_parallel_bars_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Leg Raise Parallel Bars,other,1,normal,False,True,,10.0,0.0,85.1,False,,,,,,,,,
84fcd1da3071_leg_raise_parallel_bars_2,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Leg Raise Parallel Bars,other,2,normal,False,True,,10.0,0.0,85.1,False,,,,,,,,,
84fcd1da3071_mountain_climber_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Mountain Climber,other,0,normal,False,True,,40.0,0.0,85.1,False,,,,,,,,,
84fcd1da3071_mountain_climber_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Mountain Climber,other,1,normal,False,True,,40.0,0.0,85.1,False,,,,,,,,,
84fcd1da3071_pull_up_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Pull Up,weighted_pullup,0,normal,False,True,,2.0,0.0,85.1,True,,,,,,,,,
84fcd1da3071_pull_up_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Pull Up,weighted_pullup,1,normal,False,True,,2.0,0.0,85.1,True,,,,,,,,,
84fcd1da3071_seated_cable_row_bar_grip_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Seated Cable Row - Bar Grip,other,0,normal,False,True,50.0,8.0,400.0,85.1,False,50.0,50.0,63.33333333333333,63.33333333333333,63.33333333333333,,,,
84fcd1da3071_seated_cable_row_bar_grip_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Seated Cable Row - Bar Grip,other,1,normal,False,True,55.0,8.0,440.0,85.1,False,55.0,55.0,69.66666666666666,69.66666666666666,69.66666666666666,,,,
84fcd1da3071_seated_cable_row_bar_grip_2,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Seated Cable Row - Bar Grip,other,2,normal,False,True,55.0,8.0,440.0,85.1,False,55.0,55.0,69.66666666666666,69.66666666666666,69.66666666666666,,,,
84fcd1da3071_seated_cable_row_bar_grip_3,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Seated Cable Row - Bar Grip,other,3,normal,False,True,55.0,8.0,440.0,85.1,False,55.0,55.0,69.66666666666666,69.66666666666666,69.66666666666666,,,,
84fcd1da3071_seated_leg_curl_machine_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Seated Leg Curl (Machine),other,0,normal,False,True,55.0,12.0,660.0,85.1,False,55.0,55.0,77.0,77.0,77.0,,,,
84fcd1da3071_seated_leg_curl_machine_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Seated Leg Curl (Machine),other,1,normal,False,True,60.0,12.0,720.0,85.1,False,60.0,60.0,84.0,84.0,84.0,,,,
84fcd1da3071_seated_leg_curl_machine_2,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Seated Leg Curl (Machine),other,2,normal,False,True,65.0,10.0,650.0,85.1,False,65.0,65.0,86.66666666666666,86.66666666666666,86.66666666666666,,,,
84fcd1da3071_treadmill_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Treadmill,other,0,normal,False,True,,,0,85.1,False,,,,,,0.71,300.0,,
84fcd1da3071_triceps_pushdown_0,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Triceps Pushdown,other,0,normal,False,True,35.0,12.0,420.0,85.1,False,35.0,35.0,49.0,49.0,49.0,,,,
84fcd1da3071_triceps_pushdown_1,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Triceps Pushdown,other,1,normal,False,True,35.0,12.0,420.0,85.1,False,35.0,35.0,49.0,49.0,49.0,,,,
84fcd1da3071_triceps_pushdown_2,84fcd1da3071,2023-01-09,2023-01-09/2023-01-15,Day 1,2023-01-09 19:27:00,2023-01-09 20:45:00,Triceps Pushdown,other,2,normal,False,True,35.0,10.0,350.0,85.1,False,35.0,35.0,46.666666666666664,46.666666666666664,46.666666666666664,,,,
4432e3bb3839_cable_fly_crossovers_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Cable Fly Crossovers,other,0,normal,False,True,20.0,10.0,200.0,85.1,False,20.0,20.0,26.666666666666664,26.666666666666664,26.666666666666664,,,,
4432e3bb3839_cable_fly_crossovers_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Cable Fly Crossovers,other,0,normal,False,True,15.0,10.0,150.0,85.1,False,15.0,15.0,20.0,20.0,20.0,,,,
4432e3bb3839_cable_fly_crossovers_1,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Cable Fly Crossovers,other,1,normal,False,True,20.0,10.0,200.0,85.1,False,20.0,20.0,26.666666666666664,26.666666666666664,26.666666666666664,,,,
4432e3bb3839_cable_fly_crossovers_1,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Cable Fly Crossovers,other,1,normal,False,True,15.0,10.0,150.0,85.1,False,15.0,15.0,20.0,20.0,20.0,,,,
4432e3bb3839_cable_fly_crossovers_2,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Cable Fly Crossovers,other,2,normal,False,True,20.0,10.0,200.0,85.1,False,20.0,20.0,26.666666666666664,26.666666666666664,26.666666666666664,,,,
4432e3bb3839_cable_fly_crossovers_2,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Cable Fly Crossovers,other,2,normal,False,True,15.0,10.0,150.0,85.1,False,15.0,15.0,20.0,20.0,20.0,,,,
4432e3bb3839_front_raise_dumbbell_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Front Raise (Dumbbell),other,0,normal,False,True,6.0,10.0,60.0,85.1,False,6.0,6.0,8.0,8.0,8.0,,,,
4432e3bb3839_front_raise_dumbbell_1,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Front Raise (Dumbbell),other,1,normal,False,True,8.0,10.0,80.0,85.1,False,8.0,8.0,10.666666666666666,10.666666666666666,10.666666666666666,,,,
4432e3bb3839_front_raise_dumbbell_2,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Front Raise (Dumbbell),other,2,normal,False,True,8.0,10.0,80.0,85.1,False,8.0,8.0,10.666666666666666,10.666666666666666,10.666666666666666,,,,
4432e3bb3839_lat_pulldown_machine_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Lat Pulldown (Machine),other,0,normal,False,True,30.0,15.0,450.0,85.1,False,30.0,30.0,,,,,,,
4432e3bb3839_lat_pulldown_machine_1,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Lat Pulldown (Machine),other,1,normal,False,True,40.0,12.0,480.0,85.1,False,40.0,40.0,56.0,56.0,56.0,,,,
4432e3bb3839_lat_pulldown_machine_2,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Lat Pulldown (Machine),other,2,normal,False,True,45.0,10.0,450.0,85.1,False,45.0,45.0,60.0,60.0,60.0,,,,
4432e3bb3839_lat_pulldown_machine_3,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Lat Pulldown (Machine),other,3,normal,False,True,50.0,7.0,350.0,85.1,False,50.0,50.0,61.66666666666667,61.66666666666667,61.66666666666667,,,,
4432e3bb3839_lat_pulldown_machine_4,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Lat Pulldown (Machine),other,4,normal,False,True,55.0,6.0,330.0,85.1,False,55.0,55.0,66.0,66.0,66.0,,,,
4432e3bb3839_pull_up_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Pull Up,weighted_pullup,0,normal,False,True,,3.0,0.0,85.1,True,,,,,,,,,Terza serie con elastico arancio
4432e3bb3839_pull_up_1,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Pull Up,weighted_pullup,1,normal,False,True,,2.0,0.0,85.1,True,,,,,,,,,Terza serie con elastico arancio
4432e3bb3839_pull_up_2,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Pull Up,weighted_pullup,2,normal,False,True,,5.0,0.0,85.1,True,,,,,,,,,Terza serie con elastico arancio
4432e3bb3839_rope_straight_arm_pulldown_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Rope Straight Arm Pulldown,other,0,normal,False,True,35.0,15.0,525.0,85.1,False,35.0,35.0,,,,,,,
4432e3bb3839_rope_straight_arm_pulldown_1,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Rope Straight Arm Pulldown,other,1,normal,False,True,35.0,15.0,525.0,85.1,False,35.0,35.0,,,,,,,
4432e3bb3839_rope_straight_arm_pulldown_2,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Rope Straight Arm Pulldown,other,2,normal,False,True,35.0,15.0,525.0,85.1,False,35.0,35.0,,,,,,,
4432e3bb3839_shoulder_press_dumbbell_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Shoulder Press (Dumbbell),other,0,normal,False,True,14.0,10.0,140.0,85.1,False,14.0,14.0,18.666666666666664,18.666666666666664,18.666666666666664,,,,
4432e3bb3839_shoulder_press_dumbbell_1,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Shoulder Press (Dumbbell),other,1,normal,False,True,14.0,10.0,140.0,85.1,False,14.0,14.0,18.666666666666664,18.666666666666664,18.666666666666664,,,,
4432e3bb3839_shoulder_press_dumbbell_2,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Shoulder Press (Dumbbell),other,2,normal,False,True,16.0,10.0,160.0,85.1,False,16.0,16.0,21.333333333333332,21.333333333333332,21.333333333333332,,,,
4432e3bb3839_shoulder_press_dumbbell_3,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Shoulder Press (Dumbbell),other,3,normal,False,True,16.0,10.0,160.0,85.1,False,16.0,16.0,21.333333333333332,21.333333333333332,21.333333333333332,,,,
4432e3bb3839_sit_up_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Sit Up,other,0,normal,False,True,,50.0,0.0,85.1,False,,,,,,,,,1'57
4432e3bb3839_treadmill_0,4432e3bb3839,2023-01-11,2023-01-09/2023-01-15,Day 2,2023-01-11 15:45:00,2023-01-11 16:50:00,Treadmill,other,0,normal,False,True,,,0,85.1,False,,,,,,1.0,390.0,,
c500337b2e87_chest_supported_incline_row_dumbbell_0,c500337b2e87,2023-01-13,2023-01-09/2023-01-15,Day 3,2023-01-13 12:21:00,2023-01-13 13:25:00,Chest Supported Incline Row (Dumbbell),other,0,normal,False,True,18.0,10.0,180.0,85.1,False,18.0,18.0,24.0,24.0,24.0,,,,
c500337b2e87_chest_supported_incline_row_dumbbell_1,c500337b2e87,2023-01-13,2023-01-09/2023-01-15,Day 3,2023-01-13 12:21:00,2023-01-13 13:25:00,Chest Supported Incline Row (Dumbbell),other,1,normal,False,True,20.0,10.0,200.0,85.1,False,20.0,20.0,26.666666666666664,26.666666666666664,26.666666666666664,,,,
c500337b2e87_chest_supported_incline_row_dumbbell_2,c500337b2e87,2023-01-13,2023-01-09/2023-01-15,Day 3,2023-01-13 12:21:00,2023-01-13 13:25:00,Chest Supported Incline Row (Dumbbell),other,2,normal,False,True,22.0,10.0,220.0,85.1,False,22.0,22.0,29.333333333333332,29.333333333333332,29.333333333333332,,,,
